1,"Williamson vs Pine Forest",Football,"Alabama",9/10/2026,7:00pm,"The Williamson varsity football team has an away non-conference game @  Pine Forest (Pensacola, FL) on Thursday, September 10 @ 7p.","/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","https://www.maxpreps.com/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","/football/al/126f?9/10/2026","Lions","Eagles","https://www.maxpreps.com/al/pine-forest-pensacola-fl/football/","https://www.maxpreps.com/al/williamson-mobile-al/football/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F5%2F5%2F355baefa-ed80-4252-8fd0-e4d9f4383788.gif%3Fversion%3D638253706200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F6%2F4%2Ff64eb451-c381-42d0-afd0-7e4a0143f336.gif%3Fversion%3D636391719600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"West Valley vs Timberlake",Boys Softball,"Idaho",3/11/2027,3:00pm,"The West Valley varsity softball team has an away non-conference game @  Timberlake (Spirit Lake, ID) on Thursday, March 11 @ 3p.","/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","https://www.maxpreps.com/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","/softball/id/138f?3/11/2027","Eagles","Tigers","https://www.maxpreps.com/id/timberlake-spirit-lake-id/boys-softball/","https://www.maxpreps.com/id/west-valley-spokane-wa/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fc%2F3%2Fd%2Fc3dc1987-24e3-4197-a0c9-44b948f506c9.gif%3Fversion%3D636443617800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fc%2F7%2Fdc732d33-a1fe-43b3-afa2-75cf62fa5925.gif%3Fversion%3D637380934200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"West Valley vs Timberlake",Boys Softball,"Idaho",3/11/2027,3:00pm,"The West Valley varsity softball team has an away non-conference game @  Timberlake (Spirit Lake, ID) on Thursday, March 11 @ 3p.","/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","https://www.maxpreps.com/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","/softball/id/138f?3/11/2027","Eagles","Tigers","https://www.maxpreps.com/id/timberlake-spirit-lake-id/boys-softball/","https://www.maxpreps.com/id/west-valley-spokane-wa/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fc%2F3%2Fd%2Fc3dc1987-24e3-4197-a0c9-44b948f506c9.gif%3Fversion%3D636443617800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fc%2F7%2Fdc732d33-a1fe-43b3-afa2-75cf62fa5925.gif%3Fversion%3D637380934200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"West Valley vs Timberlake",Boys Softball,"Idaho",3/11/2027,3:00pm,"The West Valley varsity softball team has an away non-conference game @  Timberlake (Spirit Lake, ID) on Thursday, March 11 @ 3p.","/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","https://www.maxpreps.com/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","/softball/id/138f?3/11/2027","Eagles","Tigers","https://www.maxpreps.com/id/timberlake-spirit-lake-id/boys-softball/","https://www.maxpreps.com/id/west-valley-spokane-wa/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fc%2F3%2Fd%2Fc3dc1987-24e3-4197-a0c9-44b948f506c9.gif%3Fversion%3D636443617800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fc%2F7%2Fdc732d33-a1fe-43b3-afa2-75cf62fa5925.gif%3Fversion%3D637380934200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"West Valley vs Timberlake",Boys Softball,"Idaho",3/11/2027,3:00pm,"The West Valley varsity softball team has an away non-conference game @  Timberlake (Spirit Lake, ID) on Thursday, March 11 @ 3p.","/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","https://www.maxpreps.com/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","/softball/id/138f?3/11/2027","Eagles","Tigers","https://www.maxpreps.com/id/timberlake-spirit-lake-id/boys-softball/","https://www.maxpreps.com/id/west-valley-spokane-wa/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fc%2F3%2Fd%2Fc3dc1987-24e3-4197-a0c9-44b948f506c9.gif%3Fversion%3D636443617800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fc%2F7%2Fdc732d33-a1fe-43b3-afa2-75cf62fa5925.gif%3Fversion%3D637380934200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"West Valley vs Timberlake",Boys Softball,"Idaho",3/11/2027,3:00pm,"The West Valley varsity softball team has an away non-conference game @  Timberlake (Spirit Lake, ID) on Thursday, March 11 @ 3p.","/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","https://www.maxpreps.com/inter-state/softball/game/timberlake-spirit-lake-id-vs-west-valley-spokane-wa/3-11-2027/?c=ac183e4c-1451-4bb3-8d6c-045e79162bbd","/softball/id/138f?3/11/2027","Eagles","Tigers","https://www.maxpreps.com/id/timberlake-spirit-lake-id/boys-softball/","https://www.maxpreps.com/id/west-valley-spokane-wa/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fc%2F3%2Fd%2Fc3dc1987-24e3-4197-a0c9-44b948f506c9.gif%3Fversion%3D636443617800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fc%2F7%2Fdc732d33-a1fe-43b3-afa2-75cf62fa5925.gif%3Fversion%3D637380934200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Bureau Valley vs Hall",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Bureau Valley varsity softball team has an away non-conference game @  Hall (Spring Valley, IL) on Monday, March 8 @ 4:30p.","/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","https://www.maxpreps.com/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","/softball/il/10c2?3/8/2027","Storm","Red Devils","https://www.maxpreps.com/il/bureau-valley-manlius/boys-softball/","https://www.maxpreps.com/il/hall-spring-valley/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D32%26amp%3Bheight%3D32%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Fairfield vs Edwardsville",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Fairfield varsity softball team has an away non-conference game @  Edwardsville (IL) on Monday, March 8 @ 4:30p.","/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","https://www.maxpreps.com/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","/softball/il/9ef?3/8/2027","Mules","Tigers","https://www.maxpreps.com/il/edwardsville/boys-softball/","https://www.maxpreps.com/il/fairfield/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F0%2F2%2F3%2F023a43db-4a74-48d0-b1f0-c19f6584c00d.gif%3Fversion%3D636149701200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2Ff%2Fd%2F1fdebc3b-a70a-4777-8374-38fa2ce7f05b.gif%3Fversion%3D637697146200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Bureau Valley vs Hall",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Bureau Valley varsity softball team has an away non-conference game @  Hall (Spring Valley, IL) on Monday, March 8 @ 4:30p.","/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","https://www.maxpreps.com/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","/softball/il/10c2?3/8/2027","Storm","Red Devils","https://www.maxpreps.com/il/bureau-valley-manlius/boys-softball/","https://www.maxpreps.com/il/hall-spring-valley/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D32%26amp%3Bheight%3D32%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Fairfield vs Edwardsville",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Fairfield varsity softball team has an away non-conference game @  Edwardsville (IL) on Monday, March 8 @ 4:30p.","/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","https://www.maxpreps.com/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","/softball/il/9ef?3/8/2027","Mules","Tigers","https://www.maxpreps.com/il/edwardsville/boys-softball/","https://www.maxpreps.com/il/fairfield/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F0%2F2%2F3%2F023a43db-4a74-48d0-b1f0-c19f6584c00d.gif%3Fversion%3D636149701200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2Ff%2Fd%2F1fdebc3b-a70a-4777-8374-38fa2ce7f05b.gif%3Fversion%3D637697146200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Bureau Valley vs Hall",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Bureau Valley varsity softball team has an away non-conference game @  Hall (Spring Valley, IL) on Monday, March 8 @ 4:30p.","/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","https://www.maxpreps.com/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","/softball/il/10c2?3/8/2027","Storm","Red Devils","https://www.maxpreps.com/il/bureau-valley-manlius/boys-softball/","https://www.maxpreps.com/il/hall-spring-valley/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D32%26amp%3Bheight%3D32%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Fairfield vs Edwardsville",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Fairfield varsity softball team has an away non-conference game @  Edwardsville (IL) on Monday, March 8 @ 4:30p.","/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","https://www.maxpreps.com/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","/softball/il/9ef?3/8/2027","Mules","Tigers","https://www.maxpreps.com/il/edwardsville/boys-softball/","https://www.maxpreps.com/il/fairfield/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F0%2F2%2F3%2F023a43db-4a74-48d0-b1f0-c19f6584c00d.gif%3Fversion%3D636149701200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2Ff%2Fd%2F1fdebc3b-a70a-4777-8374-38fa2ce7f05b.gif%3Fversion%3D637697146200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Bureau Valley vs Hall",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Bureau Valley varsity softball team has an away non-conference game @  Hall (Spring Valley, IL) on Monday, March 8 @ 4:30p.","/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","https://www.maxpreps.com/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","/softball/il/10c2?3/8/2027","Storm","Red Devils","https://www.maxpreps.com/il/bureau-valley-manlius/boys-softball/","https://www.maxpreps.com/il/hall-spring-valley/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D32%26amp%3Bheight%3D32%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Fairfield vs Edwardsville",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Fairfield varsity softball team has an away non-conference game @  Edwardsville (IL) on Monday, March 8 @ 4:30p.","/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","https://www.maxpreps.com/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","/softball/il/9ef?3/8/2027","Mules","Tigers","https://www.maxpreps.com/il/edwardsville/boys-softball/","https://www.maxpreps.com/il/fairfield/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F0%2F2%2F3%2F023a43db-4a74-48d0-b1f0-c19f6584c00d.gif%3Fversion%3D636149701200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2Ff%2Fd%2F1fdebc3b-a70a-4777-8374-38fa2ce7f05b.gif%3Fversion%3D637697146200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Bureau Valley vs Hall",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Bureau Valley varsity softball team has an away non-conference game @  Hall (Spring Valley, IL) on Monday, March 8 @ 4:30p.","/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","https://www.maxpreps.com/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","/softball/il/10c2?3/8/2027","Storm","Red Devils","https://www.maxpreps.com/il/bureau-valley-manlius/boys-softball/","https://www.maxpreps.com/il/hall-spring-valley/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D32%26amp%3Bheight%3D32%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Fairfield vs Edwardsville",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Fairfield varsity softball team has an away non-conference game @  Edwardsville (IL) on Monday, March 8 @ 4:30p.","/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","https://www.maxpreps.com/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","/softball/il/9ef?3/8/2027","Mules","Tigers","https://www.maxpreps.com/il/edwardsville/boys-softball/","https://www.maxpreps.com/il/fairfield/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F0%2F2%2F3%2F023a43db-4a74-48d0-b1f0-c19f6584c00d.gif%3Fversion%3D636149701200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2Ff%2Fd%2F1fdebc3b-a70a-4777-8374-38fa2ce7f05b.gif%3Fversion%3D637697146200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Bureau Valley vs Hall",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Bureau Valley varsity softball team has an away non-conference game @  Hall (Spring Valley, IL) on Monday, March 8 @ 4:30p.","/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","https://www.maxpreps.com/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","/softball/il/10c2?3/8/2027","Storm","Red Devils","https://www.maxpreps.com/il/bureau-valley-manlius/boys-softball/","https://www.maxpreps.com/il/hall-spring-valley/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D32%26amp%3Bheight%3D32%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Fairfield vs Edwardsville",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Fairfield varsity softball team has an away non-conference game @  Edwardsville (IL) on Monday, March 8 @ 4:30p.","/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","https://www.maxpreps.com/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","/softball/il/9ef?3/8/2027","Mules","Tigers","https://www.maxpreps.com/il/edwardsville/boys-softball/","https://www.maxpreps.com/il/fairfield/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F0%2F2%2F3%2F023a43db-4a74-48d0-b1f0-c19f6584c00d.gif%3Fversion%3D636149701200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2Ff%2Fd%2F1fdebc3b-a70a-4777-8374-38fa2ce7f05b.gif%3Fversion%3D637697146200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Bureau Valley vs Hall",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Bureau Valley varsity softball team has an away non-conference game @  Hall (Spring Valley, IL) on Monday, March 8 @ 4:30p.","/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","https://www.maxpreps.com/il/softball/game/bureau-valley-manlius-vs-hall-spring-valley/3-8-2027/?c=777ffea6-2200-4b65-b42f-305b98be0222","/softball/il/10c2?3/8/2027","Storm","Red Devils","https://www.maxpreps.com/il/bureau-valley-manlius/boys-softball/","https://www.maxpreps.com/il/hall-spring-valley/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2F8%2F9%2F4890f792-c3aa-4ba1-b3c0-d50642861384.gif%3Fversion%3D637981405800000000%26amp%3Bwidth%3D32%26amp%3Bheight%3D32%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Fairfield vs Edwardsville",Boys Softball,"Illinois",3/8/2027,4:30pm,"The Fairfield varsity softball team has an away non-conference game @  Edwardsville (IL) on Monday, March 8 @ 4:30p.","/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","https://www.maxpreps.com/il/softball/game/edwardsville-vs-fairfield/3-8-2027/?c=000a9729-02d8-446b-a9da-55d25f89e0a6","/softball/il/9ef?3/8/2027","Mules","Tigers","https://www.maxpreps.com/il/edwardsville/boys-softball/","https://www.maxpreps.com/il/fairfield/boys-softball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F0%2F2%2F3%2F023a43db-4a74-48d0-b1f0-c19f6584c00d.gif%3Fversion%3D636149701200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2Ff%2Fd%2F1fdebc3b-a70a-4777-8374-38fa2ce7f05b.gif%3Fversion%3D637697146200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
